FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
55000,ANKARA,GOLBASI,IKIZCE,6171-5758,BAHCE,500,,HISSELI TAPU,,HAYIR,GOLBASI,,,,
3750000,KOCAELI,BASISKELE,KORFEZ,116465-1,K_T,2500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1240.0,573.0,2.0,
650000,SAKARYA,ADAPAZARI,KOPRUBASI,91054-151,I_K,209,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ADAPAZARI,,,,
550000,BURSA,NILUFER,CATALAGIL,90198-402,TARLA,4600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,NILUFER,119.0,0.0,352.0,
55000000,IZMIR,URLA,SIRA,3242-2376,I_K,56000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,URLA,,,,
75000,ANKARA,GOLBASI,MAHMATLIBAHCE,66108-2599,TARLA,1000,UYGUN,HISSELI TAPU,HAYIR,HAYIR,GOLBASI,60.0,,,
3750000,MERSIN(ICEL),TARSUS,KALEBURCU,109560-88,I_K,12999,,,,EVET,,,,,
1250000,EDIRNE,HAVSA,OGULPASA,64183-2178,M_A,5510,UYGUN,,EVET,HAYIR,HAVSA,,,,
9000000,KOCAELI,DARICA,OSMAN GAZI,48395-2760,I_T,992,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,0.0,0.0,
250000,CANAKKALE,AYVACIK,BABAKALE,114610-3,ZEYTINLIK,2800,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,1.0,1.0,
705000,ANKARA,POLATLI,TURKKARSAK,116408-1379,TARLA,44000,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,POLATLI,,126.0,43.0,
1450000,ANKARA,GOLBASI,KIZILCASAR,67416-218,I_K,3000,,MUSTAKIL PARSEL,,HAYIR,GOLBASI,500.0,,,
280000,NIGDE,MERKEZ,FERTEK,692268-94,I_K,780,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,NIGDE,,,,
430000,MUGLA,SEYDIKEMER,YAKAKOY,4744-9544,M_A,11800,,KAT MULKIYETI,,HAYIR,,,,,
48000000,MUGLA,MARMARIS,TURUNC,94718-768,OZEL_K,52370,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
195000,IZMIR,BAYINDIR,ZEYTINOVA,102474-202,ZEYTINLIK,3575,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BAYINDIR,,,,
400000,MERSIN(ICEL),AKDENIZ,DEMIRHISAR,109376-1092,BAHCE,4000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKDENIZ DEMIRHISAR,,,,
110000,TEKIRDAG,SARAY,KEMALPASA,104317-306,I_K,316,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SSRAY,,0.0,0.0,
240000,TEKIRDAG,SULEYMANPASA,BARBAROS,105546-115,I_K,482,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SPASA,,,8630.0,
1750000,KONYA,EREGLI,GOKCEYAZI,112892-268,CIFTLIK,33600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
3600000,MUGLA,BODRUM,GOLKOY,9293-2295,I_K,2100,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,,,,
575000,ANKARA,GOLBASI,BALLIKPINAR,47569-482,I_K,1500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,384.0,112877.0,7.0,
450000,ANTALYA,AKSU,KAYADIBI,25096-1664,TARLA,15000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSU,,,,
765000,ANTALYA,KUMLUCA,MAVIKENT,691687-84,TARLA,2665,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KUMLUCA BELEDIYESI,,102.0,447.0,20000.0
4100000,IZMIR,GUZELBAHCE,YELKI,60989-820,I_K,2200,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GUZELBAHCE,,0.0,0.0,
90000,SAKARYA,KARASU,HURRIYET,98429-75,M_A,1000,,,,HAYIR,,,,,
8500000,TEKIRDAG,SULEYMANPASA,BARBAROS,97378-189,I_K,35000,UYGUN,HISSELI TAPU,HAYIR,HAYIR,SULEYMANPASA,,,1209.0,
180000,BOLU,MERKEZ,YENISEFA,107704-193,TARLA,2250,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BOLU,80.0,,,
290000,ISTANBUL,SILIVRI,SELIMPASA,26043-2099,I_K,205,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIVRI,,,,
15500000,MUGLA,MILAS,TURKEVLERI,109955-122,I_S,6084,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS BELEDIYESI,,106.0,5.0,
750000,ANKARA,CANKAYA,CEVIZLIDERE,118990-21,BAHCE,4160,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,BALA,,,3535.0,
450000,BURSA,NILUFER,GOKCE,8331-1790,M_A,1325,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,NILUFER,,0.0,1111.0,
515000,CANAKKALE,MERKEZ,HALILELI,118486-30,K_T,600,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,CANAKKALE,,,,
59900,ISTANBUL,SILIVRI,BALABAN,89908-6368,I_K,260,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,,,,,
7500000,KARABUK,SAFRANBOLU,KARIT,14442-77,I_T,8539,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
85000,KIRKLARELI,MERKEZ,USKUP (KEMAL PASA),111734-275,TARLA,4650,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,USKUP,,,4425.0,
67000000,ISTANBUL,BEYKOZ,POYRAZKOY,25091-289,I_K,38745,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,0.0,136.0,
65000,TEKIRDAG,SARAY,BEYAZKOY,119019-3,TARLA,2848,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARAY,,,,
310000,BALIKESIR,ERDEK,TATLISU,91279-313,ZEYTINLIK,553,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,ERDEK,470.0,,,
525000,ANKARA,GOLBASI,BALLIKPINAR,47569-470,I_K,1532,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,300.0,181.0,6.0,
6900000,ADIYAMAN,MERKEZ,ALTINSEHIR,88676-693,I_K,6680,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ADIYAMAN,,3828.0,1.0,
2100000,SINOP,MERKEZ,OSMANIYE,70445-909,TARLA,2000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,SINOP,,,,
200000,BALIKESIR,HAVRAN,KUCUKDERE,118003-62,M_A,580,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,0.0,0.0,
4358000,AYDIN,DIDIM,AK - YENIKOY,118284-6,TARLA,55808,UYGUN,,HAYIR,HAYIR,DIDIM,78.0,,1824.0,
145000,TEKIRDAG,MURATLI,MURADIYE,119536-16,I_K,322,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MURATLI,450.0,,,
680000,ANTALYA,KORKUTELI,KUCUKLU,7666-216,TARLA,7613,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,KORKUTELI,,297.0,14.0,
50000,KIRKLARELI,PINARHISAR,SUTLUCE,73333-57,BAG,720,,,,HAYIR,,,,,
1520000,DENIZLI,MERKEZEFENDI,BASKARCI,113950-120,BAHCE,3379,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MERKEZEFENDI,450.0,1.0,1.0,
475000,KOCAELI,KARAMURSEL,DEREKOY,101849-273,I_K,506,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,,,
630000,KOCAELI,KARAMURSEL,KARAPINAR,77615-256,I_K,2000,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
685000,ANTALYA,AKSU,TOPALLI,103131-16,TARLA,5122,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSU,,,,
310000,TEKIRDAG,SULEYMANPASA,BARBAROS,94106-144,I_K,407,,MUSTAKIL PARSEL,HAYIR,HAYIR,SULEYMANPASA,,,,
130000,KOCAELI,KARAMURSEL,AVCIKOY,113162-92,TARLA,922,BILINMIYOR,HISSELI TAPU,EVET,EVET,KARAMURSEL BELEDIYE,140.0,247.0,11.0,100.0
380000,TEKIRDAG,SULEYMANPASA,BARBAROS,60295-1872,I_K,458,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,,0.0,,
5600000,ISTANBUL,EYUPSULTAN,AGACLI,92914-127,I_K,3000,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,EYUP,,117.0,7.0,
170000,ZONGULDAK,CAYCUMA,AYVAZLAR,115712-17,TARLA,976,,,,HAYIR,,,,,
315000,BOLU,MERKEZ,GOVEM,67218-476,TARLA,9848,,MUSTAKIL PARSEL,,HAYIR,,,,,
45000,BILECIK,MERKEZ,KOYUNKOY,8331-1649,TARLA,1280,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BILECIK,,110.0,39.0,
1150000,MUGLA,BODRUM,DEREKOY,9293-2297,BAHCE,2650,,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,,,,
155000,BURSA,MUSTAFAKEMALPASA,ORHANIYE,115885-60,TARLA,2000,,MUSTAKIL PARSEL,EVET,HAYIR,MUSTAFAKEMALPASA,,,136.0,
437000,BALIKESIR,BURHANIYE,KIZIKLI,99100-294,BAHCE,3500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BURHANIYE,125.0,,,
1350000,DUZCE,KAYNASLI,MERKEZ,106081-48,CIFTLIK,37500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,KAYNASLI,36.0,0.0,0.0,
465000,ANKARA,CANKAYA,BEYTEPE,113838-237,K_T,360,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,1.0,1.0,1.0,4000.0
1250000,IZMIR,KEMALPASA,MEHMET AKIF ERSOY,115955-103,BAHCE,7300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KEMALPSA,,,,
1990000,BURDUR,MERKEZ,MEHMET AKIF ERSOY,49637-395,I_T,1821,,,,HAYIR,,,1293.0,1.0,
135000,MERSIN(ICEL),SILIFKE,CADIRLI,112447-84,TARLA,10000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIFKE,,,,
1680000,TRABZON,AKCAABAT,YILDIZLI,106705-8,I_K,1550,,MUSTAKIL PARSEL,,HAYIR,,,,,
125000,KOCAELI,KANDIRA,BEYCE,103669-226,TARLA,1150,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,KANDIRA,,111.0,7.0,
535000,MUGLA,ORTACA,GUZELYURT,99593-100,I_K,1138,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
270000,ANKARA,CUBUK,OYUMIGDE,104602-270,TARLA,20790,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CUBUK,,106.0,58.0,
350000,CANAKKALE,BIGA,EMIRORMAN,110039-116,CIFTLIK,11183,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,136.0,12.0,
1600000,SAMSUN,TERME,SAKARLI,98596-981,M_A,1080,,BILINMIYOR,,HAYIR,,,,,
155000,CANAKKALE,BIGA,SARIKAYA,81022-367,I_K,431,UYGUN,,HAYIR,HAYIR,BIGA,,,,
4500000,IZMIR,DIKILI,KABAKUM,63767-914,ZEYTINLIK,7500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,DIKILI,,,,
275000,AKSARAY,MERKEZ,HURRIYET,112905-161,I_K,422,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSARAY,650.0,293.0,10.0,
330000,MUGLA,MENTESE,KUYUCAK,117494-98,TARLA,2051,BILINMIYOR,,,HAYIR,MENTESE,,,,
1100000,KOCAELI,DILOVASI,TEPECIK,46860-16331,D_A_I,6500,UYGUN,,HAYIR,HAYIR,DILOVASI,169.0,1.0,1.0,
255000,HATAY,HASSA,AKTEPE,95292-157,TARLA,7460,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,HASSA,,0.0,1077.0,
165000,MANISA,SEHZADELER,KARAAGACLI,62217-5169,I_T,160,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SEHZADELER,,169.0,11.0,
395000,MANISA,SEHZADELER,KARAOGLANLI,70124-2499,BAHCE,11000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SEHZADELER,,0.0,0.0,
15000000,ADANA,CUKUROVA,KURTTEPE,8555-395,I_K,6000,,MUSTAKIL PARSEL,,HAYIR,CUKUROVA,,,,
310000,ANKARA,CUBUK,ATATURK,118439-64,BAHCE,401,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,CUBUK,,1.0,1.0,
3100000,KIRKLARELI,MERKEZ,USKUP (KEMAL PASA),111734-277,CIFTLIK,46000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,USKUP,,110110.0,126127.0,
600000,TRABZON,ORTAHISAR,AKYAZI,106705-14,I_K,602,UYGUN,,,HAYIR,ORTA HISAR,1000.0,,,
575000,BURDUR,MERKEZ,CINE,692365-1168,TARLA,10416,,,,HAYIR,,,,,
175000,CANAKKALE,EZINE,CAMIKEBIR,92976-743,I_K,241,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,EZINE,,298.0,8.0,
990000,AYDIN,CINE,MUTAFLAR,95326-48,BAHCE,14610,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CINE,,,,
675000,ISTANBUL,SILE,AGVA MERKEZ,43070-660,I_K,401,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1496.0,,,
110000,ISTANBUL,CATALCA,SUBASI,113648-108,TARLA,237,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,CATALCA,,0.0,0.0,
295000,ANKARA,GOLBASI,HACILAR,42826-217,TARLA,1068,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,GOLBASI,,,6413.0,
2500000,AYDIN,SOKE,AKCAKONAK,56970-645,TARLA,11500,UYGUN,HISSELI TAPU,HAYIR,HAYIR,,218.0,,,
7974000,IZMIR,BUCA,BUCA OSB,24511-6431,I_S,11420,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BUCA-BEGOS,700.0,810.0,4.0,
2450000,IZMIR,NARLIDERE,LIMANREIS,57388-89,I_K,908,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,NARLIDERE,,,,8000.0
62000,BURSA,MUSTAFAKEMALPASA,ORHANIYE,115885-57,TARLA,1050,,MUSTAKIL PARSEL,EVET,HAYIR,MUSTAFAKEMALPASA,,,129.0,
910000,BARTIN,MERKEZ,ALADAG,112666-26,I_K,2023,,MUSTAKIL PARSEL,,EVET,BARTIN,,,,
24000000,MUGLA,BODRUM,TURGUTREIS,8022-1892,I_K,19000,,,HAYIR,HAYIR,,,,,
213000,KOCAELI,KARAMURSEL,AVCIKOY,113162-84,I_K,863,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL BELEDIYE,230.0,292.0,2.0,
2000000,NEVSEHIR,MERKEZ,NAR (YENI),110105-20,BAG,5367,UYGUN,MUSTAKIL PARSEL,EVET,EVET,NAR,184.0,551.0,10.0,2000.0
425000,MANISA,GORDES,KUYUCAKKARAPINAR,70124-2246,BAG,50000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GORDES,,0.0,0.0,
287000,KOCAELI,KARAMURSEL,AKCAT,76690-452,BAHCE,3000,UYGUN,MUSTAKIL PARSEL,,HAYIR,KARAMURSEL,,,,
165000,KONYA,MERAM,GODENE,692475-4,I_K,525,,,,HAYIR,,,,,
60000,TEKIRDAG,MURATLI,KIRKKEPENEKLI,83415-244,TARLA,2005,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MURATLI,32.0,0.0,1461.0,500.0
610000,ISTANBUL,SILE,KERVANSARAY,114185-7,I_T,671,UYGUN,MUSTAKIL PARSEL,EVET,EVET,SILE,,,,
9900000,ORDU,ALTINORDU,GUZELYALI,65454-312,I_K,1800,,,HAYIR,HAYIR,,,,,
1516755,KIRKLARELI,LULEBURGAZ,ZAFER,106779-6,I_K,1011,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1500.0,1386.0,8.0,
1000000,ISTANBUL,BEYKOZ,RIVA,1607-149,I_K,691,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BEYKOZ BELEDIYESI,,0.0,1078.0,
30000000,ISTANBUL,ARNAVUTKOY,OMERLI,6743-3782,D_A_I,20000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
450000,ANKARA,YENIMAHALLE,SUSUZ,118647-18,I_K,282,,HISSELI TAPU,HAYIR,HAYIR,YENIMAHALLE,,,,
2150000,ANTALYA,KEPEZ,GAZILER,0-35846967,TARLA,4358,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KEPEZ,,,,25000.0
25000,ANKARA,ALTINDAG,KAVAKLI,62044-2837,BAG,220,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,ALTINDAG,,,,
5637000,AYDIN,DIDIM,AK - YENIKOY,118284-7,TARLA,74916,UYGUN,,HAYIR,HAYIR,DIDIM,75.0,,1823.0,
9350000,KIRKLARELI,DEMIRKOY,LIMANKOY,108583-42,T_A,44950,UYGUN,MUSTAKIL PARSEL,,HAYIR,KIRKLARELI,,115.0,39.0,
610000,KAHRAMANMARAS,ONIKISUBAT,YURUKSELIM,116379-109,BAG,2280,,BILINMIYOR,,HAYIR,ONIKISUBAT,,7123.0,6.0,
170000,ISTANBUL,CATALCA,IZZETTIN,113648-173,TARLA,502,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,CATALCA,,0.0,0.0,
360000,BALIKESIR,ERDEK,YUKARIYAPICI,95956-544,BAHCE,2160,,,,HAYIR,,,,,
75000,BALIKESIR,BURHANIYE,KIZIKLI,118003-46,ZEYTINLIK,470,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,0.0,0.0,
12000000,ANKARA,CANKAYA,ALACAATLI,88357-41,K_T,6600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CANKAYA,1800.0,,,
700000,IZMIR,URLA,TORASAN,42693-929,I_K,305,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
550000,YALOVA,CINARCIK,CAMLIK,33456-189,I_K,411,UYGUN,MUSTAKIL PARSEL,EVET,EVET,CINARCIK,135.0,1050.0,3.0,
410000,BALIKESIR,KARESI,ZIYARETLI,99385-210,TARLA,9200,,MUSTAKIL PARSEL,EVET,HAYIR,KARESI,,,989.0,
275000,MUGLA,MILAS,BOGAZICI,69982-17,I_K,301,,MUSTAKIL PARSEL,EVET,HAYIR,,,0.0,5376.0,
115000,TEKIRDAG,MURATLI,YESILSIRT,119536-15,BAHCE,3500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MURATLI,33.0,,,
900000,ANTALYA,ELMALI,EYMIR,691790-536,TARLA,9000,UYGUN,,,HAYIR,,,,,
375000,IZMIR,MENDERES,OGLANANASI CUMHURIYET,45829-694,I_K,524,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MENDERES,,,,
390000,MUGLA,ULA,ALPARSLAN,100297-189,I_K,425,,,,HAYIR,ULA,,104.0,2.0,
120000,KAYSERI,KOCASINAN,MOLLAHACI,77521-248,TARLA,3000,,,,HAYIR,,,10842.0,26.0,
1450000,ISTANBUL,BEYKOZ,RIVA,83988-14,I_K,690,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BEYKOZ,1594.0,,1529.0,
500000,ANTALYA,AKSU,MANDIRLAR,81452-129,TARLA,2000,UYGUN,HISSELI TAPU,EVET,HAYIR,AKSU,250.0,1111.0,111.0,
1000000,BURSA,ORHANGAZI,CAKIRLI,77888-965,I_K,1300,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,3301.0,
425000,ANKARA,SINCAN,ANAYURT,52847-1599,I_T,5000,UYGUN,,,HAYIR,SINCAN,,100310.0,1.0,
590000,IZMIR,KARABURUN,INECIK,100034-80,TARLA,3330,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,177.0,,,
680000,ISTANBUL,BEYKOZ,RIVA,1607-162,I_K,413,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BEYKOZ BELEDIYESI,,0.0,611.0,
2750000,SAMSUN,TEKKEKOY,CIRAKMAN,61649-470,I_T,2707,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,TEKKEKOY,,,,
210000,ISTANBUL,SILIVRI,SELIMPASA,26043-1752,I_K,216,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIVRI,972.0,0.0,0.0,
75000,CANAKKALE,AYVACIK,KUCUKKUYU (SAHIL),79698-1341,BAHCE,182,,,,HAYIR,,,,,
299000,CANAKKALE,MERKEZ,BELEN,36666-2736,TARLA,23000,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CANAKKALE,,,,
3650000,CANAKKALE,ECEABAT,KEMALPASA,102577-101,K_T,20836,,,,HAYIR,ECEABAT,,87.0,37.0,
425000,MUGLA,MENTESE,YENIBAGYAKA,26998-2084,TARLA,17532,,,,HAYIR,,,,,
9900000,ORDU,ALTINORDU,GUZELYALI,76244-147,I_K,1800,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
75000,EDIRNE,UZUNKOPRU,MUHACIRKADI,110164-9,TARLA,5300,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,UZUNKOPRU,,0.0,0.0,
1120000,KOCAELI,DERINCE,CAVUSLU,116403-34,TARLA,16000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,DERINCE,70000.0,307.0,9.0,
220000,MUGLA,MILAS,KULTAK,692261-272,TARLA,4260,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS,,,,
1240000,IZMIR,SELCUK,ISA BEY,73350-469,BAHCE,15962,,,,HAYIR,,,,,
550000,KOCAELI,KARAMURSEL,OLUKLU,98308-278,I_K,926,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KOCAELI,650.0,,,
2000000,MUGLA,KOYCEGIZ,CANDIR,98685-159,I_K,7697,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KOYCEGIZ,,,,
165000,ZONGULDAK,EREGLI,KESKEK,87318-607,TARLA,6640,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
230000,TEKIRDAG,HAYRABOLU,KADRIYE,111164-224,M_A,1932,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
13000000,ANTALYA,KONYAALTI,ARAPSUYU,68524-195,K_T,1020,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KONYAALTI,,,,
430000,KOCAELI,KARAMURSEL,INEBEYLI,102550-62,TARLA,4396,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,98.0,126.0,33.0,
153000,ANKARA,CANKAYA,YAKUPABDAL,17259-214,TARLA,613,,,,HAYIR,,,,,
150000,HATAY,ARSUZ,ARPADERESI,118825-59,I_K,309,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,ARSUZ,,,,
6500000,ISTANBUL,ZEYTINBURNU,KAZLICESME,85783-1239,I_K,206,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ISTANBUL BUYUKSEHIR,,757.0,20.0,
2400000,KOCAELI,BASISKELE,DAMLAR,3325-3947,I_K,2980,,,,EVET,BASISKELE,,,,
450000,ISPARTA,EGIRDIR,BAGLAR,70466-206,BAHCE,5106,UYGUN,MUSTAKIL PARSEL,EVET,EVET,EGIRDIR,,398.0,4.0,
250000,ANTALYA,MURATPASA,CAGLAYAN,23995-2811,M_A,212,,KAT MULKIYETI,,HAYIR,,,,,
1000000,TEKIRDAG,SULEYMANPASA,YAZIR,60929-227,I_K,2275561,,,,EVET,,,,,
927500000,ISTANBUL,BESIKTAS,KURUCESME,114574-10,T_A,3928,,MUSTAKIL PARSEL,HAYIR,HAYIR,BESIKTAS,140.0,,,
420000,AMASYA,MERZIFON,AKSUNGUR,84489-2023,BAG,6000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MERZIFON,,,,
985000,AYDIN,GERMENCIK,HIDIRBEYLI,99403-154,CIFTLIK,7180,,,,HAYIR,,,,,
4005000,ISTANBUL,KARTAL,CEVIZLI,38491-735,I_K,597,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARTAL,9500.0,5.0,4.0,12000.0
240000,ANTALYA,DOSEMEALTI,CIPLAKLI,89150-120,I_K,390,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,DOSEMEALTI,615.0,201.0,6.0,
250000,MANISA,SEHZADELER,KARAOGLANLI,87609-1727,ZEYTINLIK,2755,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SEHZADELER,,0.0,0.0,
110000,BALIKESIR,BANDIRMA,ERGILI,104504-286,BAHCE,760,,,,HAYIR,,,,,
100000,MUGLA,MENTESE,ZEYTIN,116513-37,TARLA,379,UYGUN DEGIL,,,HAYIR,MENTESE,,,,
175000,MANISA,YUNUSEMRE,BAGYOLU,22228-5786,TARLA,2800,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,0,,0.0,0.0,
700000,IZMIR,TORBALI,AYRANCILAR,102907-2,I_T,375,,MUSTAKIL PARSEL,HAYIR,HAYIR,TORBALI,15.0,231.0,8.0,
6800000,BALIKESIR,EDREMIT,HEKIMZADE,79509-518,I_K,10000,,,EVET,EVET,EDREMIT,,,,
70000000,ISTANBUL,SILIVRI,SANCAKTEPE,2548-28,I_S,18200,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIVRI,,,,
1365000,ANKARA,GOLBASI,IKIZCE,33553-5192,CIFTLIK,19500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,70.0,,,
700000,IZMIR,MENDERES,CILE,113379-49,BAHCE,1488,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MENDERES,438.0,175.0,5.0,
2500000,ISTANBUL,BUYUKCEKMECE,MIMAR SINAN MERKEZ,8300-1448,K_T,523,UYGUN,MUSTAKIL PARSEL,,HAYIR,,4780.0,,,
1400000,GIRESUN,DERELI,DERELI,116683-53,BAHCE,26600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
45000,ANKARA,POLATLI,HACITUGRUL,33553-5193,BAHCE,100,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,POLATLI,,562.0,3.0,
1750000,ANKARA,CANKAYA,YESILKENT,17259-218,TARLA,8400,,,,HAYIR,,,,,
1500000,AMASYA,MERZIFON,KUMBET HATUN,99321-392,TARLA,14035,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MERZIFON,106.0,274.0,59.0,
