FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
500000,ANKARA,GOLBASI,SOGULCAK,76287-814,BAHCE,4000,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,GOLBASI,125000,,143,2000.0
629000,ANKARA,SINCAN,HURRIYET,93219-76,I_K,3464,,MUSTAKIL PARSEL,,HAYIR,SINCAN,182,745,4,
210000,MERSIN(ICEL),SILIFKE,ATAKENT,94994-930,I_K,480,,MUSTAKIL PARSEL,,HAYIR,,,,,
185000,BALIKESIR,BANDIRMA,EDINCIK,85890-680,BAG,2570,UYGUN,,,HAYIR,,,,,
12000000,ANTALYA,KONYAALTI,MOLLA YUSUF,68524-265,OZEL_K,4750,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KONYAALTI,,,,
105000,ANKARA,SINCAN,KESIKTAS,4110-1562,BAHCE,500,UYGUN,HISSELI TAPU,HAYIR,HAYIR,SINCAN,170,149,12,1.0
300000000,ISTANBUL,BAGCILAR,BAGLAR,42146-359,K_T,16400,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
900000,ANKARA,CANKAYA,YASAMKENT,48831-1588,K_T,230,,MUSTAKIL PARSEL,,HAYIR,CANKAYA,,42,,
295000,EDIRNE,MERKEZ,ISTASYON,115676-206,I_K,205,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,EDIRNE,1440,1984,15,
115000,CANAKKALE,BAYRAMIC,AKPINAR,117193-19,I_K,1190,,,,HAYIR,,,,,
185000,USAK,MERKEZ,DIKILITAS,108760-118,I_K,272,,MUSTAKIL PARSEL,,HAYIR,USAK,680,4843,1,
209000,TEKIRDAG,MARMARAEREGLISI,YENICIFTLIK,113044-373,I_K,330,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MARMARA EREGLISI,633,,,
1050000,ISTANBUL,CATALCA,KESTANELIK,87282-1022,TARLA,2900,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,CATALCA,,,,
295000,MANISA,SEHZADELER,KARAOGLANLI,62217-5182,I_K,2660,UYGUN,,HAYIR,HAYIR,,,,,
1300000,HATAY,DEFNE,AKDENIZ,57683-794,I_K,640,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,DEFNE,2100,,,
210000,BURSA,KARACABEY,TOPHISAR,119496-47,ZEYTINLIK,1559,,,,HAYIR,,,,,
150000,BALIKESIR,ERDEK,ATATURK,95956-519,ZEYTINLIK,2100,,,,HAYIR,,,,,
280000,ISTANBUL,BUYUKCEKMECE,19 MAYIS,114834-32,M_A,500,UYGUN,HISSELI TAPU,HAYIR,HAYIR,BUYUKCEKMECE,,,,
140000,BALIKESIR,IVRINDI,GOKCEYAZI,92399-287,TARLA,8700,,,,HAYIR,,,,,
1500000,ANTALYA,KONYAALTI,DAG,691798-49,CIFTLIK,2000,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,,,
860000,MALATYA,YESILYURT,GORGU,88984-53,TARLA,19101,UYGUN,MUSTAKIL PARSEL,,HAYIR,,45,205,6,
170000,IZMIR,KEMALPASA,DEREKOY,59600-1148,BAHCE,1700,,,,HAYIR,,,,,
175000,KONYA,MERAM,YAYLAPINAR,119393-12,BAHCE,1000,UYGUN,HISSELI TAPU,EVET,HAYIR,MERAM,,38336,27,
150000,MUGLA,MENTESE,DUGEREK,8672-486,I_K,220,,,,HAYIR,,,,,
950000,IZMIR,SEFERIHISAR,GOLCUK,82043-675,TARLA,26000,,,,HAYIR,,,,,
4000000,CANAKKALE,AYVACIK,KUCUKKUYU (MIHLI),72154-119,I_K,1033,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1500000,MERSIN(ICEL),TOROSLAR,ARPACSAKARLAR,109376-359,TARLA,4500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,TOROSLAR ARPACSAKARL,,,,
2000000,IZMIR,CESME,ILICA,25111-665,I_K,432,,,,HAYIR,,,,,
67500,BURSA,MUDANYA,MIRZAOBA,0-35954937,BAHCE,599,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,MUDANYA,,118,241,112.0
270000,MERSIN(ICEL),SILIFKE,ATAYURT,50033-1344,I_K,641,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
125000,KIRKLARELI,BABAESKI,KURTULUS,46776-1107,M_A,421,,,,HAYIR,BABAESKI,300,,,
19000000,IZMIR,KEMALPASA,HALILBEYLI,48336-135,CIFTLIK,153000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KEMALPASA,147,0,651,
1650000,IZMIR,TORBALI,CAPAK,50860-1599,TARLA,12860,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,TORBALI,,35,35,
25000,ANKARA,CANKAYA,YAKUPABDAL,54806-123,TARLA,250,,,,HAYIR,,,,,
180000,MUGLA,MENTESE,IKIZCE,115554-30,I_K,513,,MUSTAKIL PARSEL,,HAYIR,MENTESE BELEDIYESI,,,,
65000,BALIKESIR,ERDEK,HAMAMLI,45396-1272,TARLA,501,,,,HAYIR,ERDEK,,,,
87000,ANKARA,BALA,BEYNAM,9800-1988,TARLA,500,,HISSELI TAPU,EVET,HAYIR,BALA,,1135,41,
75000,BURSA,MUDANYA,CEKRICE,97161-34,TARLA,270,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MUDANYA,,1,1,
485000,MUGLA,DALAMAN,KAPUKARGIN,113377-112,TARLA,5700,UYGUN DEGIL,,HAYIR,HAYIR,,,,,
1250000,SAKARYA,KARASU,KUZULUK,101418-47,BAHCE,12500,,MUSTAKIL PARSEL,HAYIR,HAYIR,KARASU,,,,
275000,ANKARA,SINCAN,BEYOBASI,48228-1830,TARLA,11000,,MUSTAKIL PARSEL,HAYIR,HAYIR,SINCAN,,,,
4650000,ANKARA,POLATLI,KARAHAMZALI,4333-1797,CIFTLIK,180684,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,POLATLI,25,1111,6,
12000000,SAMSUN,ATAKUM,ALANLI,117783-35,I_K,3600,,MUSTAKIL PARSEL,HAYIR,HAYIR,ATAKUM,2300,2255,11,
2000000,TEKIRDAG,SULEYMANPASA,YAYABASI,118168-43,TARLA,14147,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,103,3,
130000,ESKISEHIR,TEPEBASI,YESILTEPE,118124-15,I_K,160,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,TEPEBASI,843,,,
45000,ANTALYA,ALANYA,ALACAMI,110816-416,TARLA,900,,,,HAYIR,,,,,
50000,K.K.T.C.,GUZELYURT,ASAGI BOSTANCI,81323-613,I_K,737,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,,,,,
730000,BURSA,MUDANYA,EVCILER,88712-6,TARLA,16643,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,MUDANYA,42,107,54,1000.0
450000,ISTANBUL,SILIVRI,CUMHURIYET,73493-566,I_K,523,,MUSTAKIL PARSEL,EVET,HAYIR,SILIVRI,,,,
3950000,ANKARA,MAMAK,MISKET,8970-967,I_K,4108,,MUSTAKIL PARSEL,HAYIR,HAYIR,MAMAK,961,,,
147500,BALIKESIR,GOMEC,KARAAGAC,118714-1,ZEYTINLIK,1422,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,GOMEC,,455,63,
750000,IZMIR,BERGAMA,OKCULAR,95223-10,BAG,6750,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BERGAMA,,,,
79000,K.K.T.C.,GIRNE,ALSANCAK,114215-200,I_K,657,,MUSTAKIL PARSEL,,HAYIR,,,,,
125000,ANKARA,POLATLI,GEDIKLI,47158-1292,I_K,180,,,,EVET,,,,,
650000,AYDIN,EFELER,KARDESKOY,86202-3,I_K,768,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,AYDIN EFELER,,,,
1200000,MUGLA,MILAS,OREN,109172-189,I_K,2751,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS,,156,386,
1090000,ISTANBUL,BEYKOZ,CIFTLIK,63376-838,BAHCE,934,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,1542,42,
200000,BURSA,MUDANYA,ESENCE,76332-1226,TARLA,900,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,MUDANYA,,,,
155000,ISTANBUL,SILIVRI,BALABAN,39113-5016,I_K,200,,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
810000,BALIKESIR,AYVALIK,ALI CETINKAYA,73433-828,K_T,452,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,1726,,,
2000000,SAKARYA,AKYAZI,YENIORMAN,0-35141183,K_T,6261,,,,EVET,,,,,
105000,HATAY,DORTYOL,ALTINCAG,56412-1787,I_K,400,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,DORTYOL,262,0,1,
650000,SAKARYA,SAPANCA,GOL,117082-20,I_K,560,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
400000,KOCAELI,KARAMURSEL,KARAPINAR,77615-141,I_K,723,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,,,
1900000,ANTALYA,SERIK,BELEK,14448-735,I_T,980,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
2650000,ISTANBUL,BEYKOZ,RIVA,2995-174,I_K,1556,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BEYKOZ,,,430,
128000,MANISA,SARUHANLI,GOZLET,22228-6024,BAHCE,7550,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,0,,0,0,
400000,KOCAELI,KARAMURSEL,4 TEMMUZ,3165-6355,I_K,812,,MUSTAKIL PARSEL,,HAYIR,,,,,
240000,SAKARYA,KOCAALI,YALI,60052-248,I_K,348,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KOCAALI,690,879,13,
230000,BALIKESIR,AYVALIK,FETHIYE,42916-1600,ZEYTINLIK,6600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,,,,10000.0
125000,EDIRNE,HAVSA,YOLAGELDI,97964-85,TARLA,7100,,MUSTAKIL PARSEL,HAYIR,HAYIR,HAVSA,,,,
170000,ANKARA,PURSAKLAR,MERKEZ,104817-205,I_K,550,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,CUBUK BELEDIYESI,281,1,1,1.0
100000,TOKAT,ERBAA,BALLIBAG,0-35889640,BAG,2300,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,ERBAA,44,111,19,
2000000,IZMIR,URLA,ZEYTINLER,42207-1307,TARLA,12250,,,HAYIR,HAYIR,,97,,,
495000,ANTALYA,ELMALI,AKCAY,99744-900,BAHCE,12300,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ELMALI/ANTALYA,,,,
650000,ANKARA,POLATLI,KUSCU,12671-445,TARLA,6470,,,,HAYIR,POLATLI,,243,57,
52710,KIRKLARELI,PINARHISAR,OSMANCIK,115493-36,I_K,251,,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
20000000,BALIKESIR,EDREMIT,YOLOREN,21940-5494,I_T,9000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT,,,,
240000,ISTANBUL,CATALCA,IZZETTIN,8088-1741,TARLA,500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1350000,BALIKESIR,EDREMIT,KIZILKECILI,110800-95,ZEYTINLIK,12000,,,,HAYIR,,,,,
90000,K.K.T.C.,GIRNE,OZANKOY,114215-116,I_K,1254,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,GIRNE,72,,,
600000,BURDUR,BUCAK,COBANPINARI (KARAAGAC),119426-3,TARLA,48853,,,,HAYIR,,,,,
5500000,AYDIN,SOKE,KOPRUALAN,31220-4835,TARLA,780000,,MUSTAKIL PARSEL,HAYIR,HAYIR,SOKE,,106,62,
2000,HATAY,ANTAKYA,GUZELBURC,112628-681,I_T,1073,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,2000,3098,23,
225000,MUGLA,MENTESE,BAYIR,86242-360,I_K,405,UYGUN,MUSTAKIL PARSEL,,HAYIR,MENTESE,555,147,9,
170000,TEKIRDAG,SULEYMANPASA,KARADENIZ,81622-36,I_K,425,,,,HAYIR,,,,,
85000,MANISA,YUNUSEMRE,DAZYURT,54138-743,TARLA,1025,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,YUNUSEMRE,,,,
380000,SAKARYA,AKYAZI,DOKURCUN,103527-40,BAHCE,15070,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKYAZI,22000,147,70,
50000,ANTALYA,KORKUTELI,YELTEN,60447-803,TARLA,6084,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,KORKUTELI,,0,0,
65000,K.K.T.C.,LEFKOSA,ALAYKOY,102397-421,TARLA,2007,UYGUN,BILINMIYOR,,HAYIR,,,,,
1,ANTALYA,MURATPASA,TOPCULAR,118453-84,K_T,25000,,HISSELI TAPU,,EVET,,,,,
330000,KASTAMONU,TOSYA,CUMHURIYET,111222-10,BAG,5920,,,,HAYIR,,,,,
95000,MUGLA,MENTESE,YERKESIK,45805-886,TARLA,515,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MENTESE,200,1,1,1.0
237000,MUGLA,MENTESE,BAYIR,115758-131,I_K,378,,,,HAYIR,,,,,
120000,KOCAELI,KARAMURSEL,YALAKDERE,56374-1855,BAHCE,903,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,KARAMURSEL,,,,
375000,BALIKESIR,MANYAS,DURA,0-28152456,BAHCE,9000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MANYAS BALIKESIR,42,115,14,
2500,DENIZLI,PAMUKKALE,CANKURTARAN,0-35945854,K_T,3247,,,,HAYIR,,,,,
315000,KOCAELI,KARAMURSEL,DEREKOY,3165-6344,I_K,500,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
200000,KASTAMONU,MERKEZ,HALIFEKUYUCAGI,97581-155,BAHCE,723,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,,,
320000,HATAY,ANTAKYA,MANSURLU,109496-104,M_A,1129,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,ANTAKYA,,,,
57500,CANAKKALE,BIGA,BAKACAK,48018-1091,TARLA,2600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
475000,SAKARYA,SOGUTLU,HASANFAKI,80216-118,TARLA,15000,UYGUN,MUSTAKIL PARSEL,,HAYIR,SOGUTLU,,,,
125000,MERSIN(ICEL),CAMLIYAYLA,FAKILAR,114588-94,I_K,815,UYGUN,,EVET,HAYIR,CAMLIYAYLA,,107,60,
2600000,IZMIR,CESME,DALYAN,16579-3290,M_A,1056,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CESME,,,,
415000,ISTANBUL,CATALCA,KIZILCAALI,0-35873176,M_A,867,BILINMIYOR,HISSELI TAPU,HAYIR,HAYIR,,,8,653,
385000,TEKIRDAG,SARKOY,MUREFTE,72830-315,ZEYTINLIK,4500,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SARKOY,,,,
160000,BURSA,IZNIK,YURUKLER,66001-219,ZEYTINLIK,4950,,,,HAYIR,,,,,
1100000,MUGLA,MILAS,MESELIK,54899-2948,TARLA,2250,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS,,,,
450000,ANKARA,CANKAYA,KONUTKENT,8949-794,K_T,232,,,,HAYIR,,,,,
825000000,ISTANBUL,UMRANIYE,DUDULLU OSB,43293-707,K_T,66000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,EVET,UMRANIYE,12500,22,2,
370000,ANKARA,CANKAYA,BEYTEPE,55352-6271,M_A,1000000,,BILINMIYOR,,HAYIR,,,,,
825000,GAZIANTEP,SAHINBEY,SARISALKIM,0-35846929,TARLA,3100,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,106,19,
90000,KONYA,SELCUKLU,SULUTAS,68737-276,I_K,553,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,SELCUKLU,,,,
350000,TRABZON,AKCAABAT,MERSIN,91305-14,BAHCE,2250,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,,,,
3300000,MUGLA,ULA,PORTAKALLIK,110877-1402,I_K,1005,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,3280,796,13,
625000,IZMIR,SEFERIHISAR,CAMTEPE,82043-632,BAG,8553,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,,,,,
75000,AYDIN,SOKE,KONAK,0-35862847,M_A,155,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,SOKE BELEDIYESI,,964,7,
10000000,EDIRNE,MERKEZ,BARUTLUK,114218-204,I_K,8288,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1207,2810,1,
235000,KOCAELI,KARAMURSEL,EREGLI,25443-473,BAHCE,1847,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
450000,KOCAELI,KARAMURSEL,KAYACIK,35076-2187,I_K,935,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KARAMURSEL,,,,
1200000,DENIZLI,MERKEZEFENDI,ALTINTOP,102131-2157,I_T,204,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MERKEZEFENDI,,0,0,
235000,BURSA,MUDANYA,MESUDIYE,76332-1346,TARLA,2004,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,MUDANYA,,,,
165000,IZMIR,TORBALI,GAZI MUSTAFA KEMAL,60045-1283,I_K,450,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,TORBALI,,1,1,
750000,MUGLA,MILAS,OREN,109172-185,I_K,702,UYGUN,HISSELI TAPU,HAYIR,HAYIR,MILAS,,156,931,
14500000,BALIKESIR,EDREMIT,GURE,6579-1767,I_K,54000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT,500,,,
58000,KOCAELI,KARAMURSEL,AKCAT,56374-3080,BAHCE,319,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,122,13,
9000000,BOLU,GEREDE,YESILVADI,11589-2374,K_T,21312312,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
22000000,ISTANBUL,ARNAVUTKOY,HARACCI,69050-1181,K_T,3500,,MUSTAKIL PARSEL,HAYIR,HAYIR,ARNAVUTKOY,4963,,,
42000000,ANKARA,ETIMESGUT,ORHUN,3920-8038,I_T,20001,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ETIMESGUT,2100,49991,2,
550000,ANKARA,CANKAYA,YASAMKENT,13484-350,I_T,235,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CANKAYA,,42,1,
465000,MERSIN(ICEL),SILIFKE,ATAKENT,96956-204,I_K,657,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIFKE,1,1,1,900.0
1650000,CORUM,MERKEZ,KOPRUALAN,100941-1,TARLA,31000,UYGUN,HISSELI TAPU,HAYIR,HAYIR,,,113,9,
125000,ISTANBUL,SILIVRI,AKOREN,97835-165,I_K,261,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,SILIVRI,,,476,
25000000,ISTANBUL,ARNAVUTKOY,HACIMASLI,45647-1019,TARLA,57629,,MUSTAKIL PARSEL,,HAYIR,ARNAVUTKOY,1000,,,
280000,KAYSERI,INCESU,GARIPCE,101113-169,TARLA,8900,UYGUN,TAHSIS,HAYIR,HAYIR,INCESU,,,,
2400000,ANKARA,GOLBASI,TOPAKLI,0-23913528,BAHCE,17000,,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,,115364,77,
1500000,IZMIR,SEFERIHISAR,ORHANLI,82043-763,BAG,15731,,,,HAYIR,,,197,71,
5000000,MUGLA,BODRUM,MAZIKOY,54899-2368,TARLA,2928,,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,,,,
2850000,ADIYAMAN,MERKEZ,ORENLI,88676-692,TARLA,9182,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ADIYAMAN,,100,10,
565000,VAN,EDREMIT,DOGANLAR,50626-2271,TARLA,16000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT BELEDYESI,,0,8,
57600,ELAZIG,MERKEZ,KALKANTEPE,92698-512,TARLA,7200,,,,HAYIR,,,,,
47000,ANKARA,MAMAK,MISKET,66108-2735,I_K,38,,,HAYIR,EVET,,,50941,13,
1250000,HATAY,ANTAKYA,UZUMDALI,97596-353,TARLA,22250,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ANTAKYA BELEDIYESI,7100,0,0,
120000,BALIKESIR,ERDEK,CELTIKCI,95956-178,ZEYTINLIK,2500,,,,HAYIR,ERDEK,,,791,
345000,KOCAELI,KARTEPE,ACISU,95523-281,I_K,544,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARTEPE,,,,
55000,ANKARA,ALTINDAG,AYDINCIK,62044-2142,TARLA,1840,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,ALTINDAG,,0,,
339500,ANKARA,CUBUK,ESENBOGA MERKEZ,90826-246,I_K,970,UYGUN,HISSELI TAPU,HAYIR,HAYIR,CUBUK,350,,,
1140000,HATAY,ANTAKYA,KISECIK,79401-200,M_A,9500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ANTAKYA,95,,,
1000000,CANAKKALE,LAPSEKI,YENICEKOY,78920-157,TARLA,27815,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,LAPSEKI,,154,21,
240000,BALIKESIR,AYVALIK,ALTINOVA,42916-1432,I_K,398,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,,1,1,
1000000,IZMIR,BUCA,BELENBASI,51456-4484,TARLA,2000,,,,EVET,,,,,
1250000,KONYA,MERAM,DURUNDAY,113393-374,M_A,1600,UYGUN,,HAYIR,HAYIR,,781,,,
370000,MUGLA,YATAGAN,KAFACAKAPLANCIK,692350-174,TARLA,6500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,YATAGAN,,,,
210000,BURSA,KESTEL,UMITALAN,119819-22,TARLA,2000,,,,EVET,,,,,
2000000,ANKARA,CANKAYA,KEKLIK PINARI,81983-853,OZEL_K,2400,,,EVET,HAYIR,CANKAYA,,,,
135000,TEKIRDAG,ERGENE,VELIMESE,115640-38,BAG,826,,MUSTAKIL PARSEL,HAYIR,HAYIR,ERGENE,,0,7301,
110000,ANKARA,KAHRAMANKAZAN,ORENCIK,48228-1833,TARLA,1950,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
890000,BALIKESIR,GOMEC,YAYA,6579-2077,TARLA,10000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOMEC,90,,,
2280000,BALIKESIR,ERDEK,TURAN,96814-301,I_T,2282,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ERDEK,,,,
1250000,SAMSUN,ATAKUM,KUCUKKOLPINAR,40023-5570,I_K,1080,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,ATAKUM,,2,140,
650000,MERSIN(ICEL),ERDEMLI,HACIHALILARPAC,111182-22,BAHCE,7000,,,,HAYIR,,,,,
145000,MUGLA,MARMARIS,BOZBURUN,58183-2595,TARLA,580,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,250,397,51,
165000,ANTALYA,KORKUTELI,YESILYAYLA,103131-246,M_A,1200,,,,HAYIR,,,,,
520000,ADANA,SEYHAN,MIDIK,77451-1172,I_K,1300,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SEYHAN,,,,
525000,BURSA,MUDANYA,MESUDIYE,88712-5,TARLA,9526,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,MUDANYA,45,111,22,1000.0
320000,MANISA,SARUHANLI,SARICAM,70124-2455,TARLA,16000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARUHANLI,,0,0,
30000,KONYA,SELCUKLU,TATKOY,68123-1187,TARLA,3500,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,SELCUKLU,9,0,0,
716000,ANKARA,SINCAN,UCRET,48228-1820,TARLA,15900,,HISSELI TAPU,HAYIR,HAYIR,SINCAN,,129,,
550000,GAZIANTEP,SAHINBEY,SARISALKIM,7445-1262,BAG,2920,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,SAHINBEY,,0,0,
1850000,IZMIR,URLA,SIRA,114115-75,I_K,1126,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,URLA,1643,365,45,
310000,MANISA,SEHZADELER,HAMZABEYLI,79045-2272,BAHCE,6000,,,,HAYIR,,,,,
290000,KOCAELI,KARAMURSEL,INEBEYLI,56374-2654,TARLA,5370,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,,,
200000,BURSA,ORHANGAZI,ORTAKOY,90588-277,ZEYTINLIK,3760,,,,HAYIR,,,,,
375000,ISTANBUL,SILE,CAYIRBASI,109136-125,OZEL_K,730,UYGUN,HISSELI TAPU,HAYIR,HAYIR,SILE,500,,,
350000,DENIZLI,BABADAG,MOLLAAHMET,100374-740,TARLA,2300,UYGUN,MUSTAKIL PARSEL,EVET,EVET,BABADAG,,1,1,
2500000,CANAKKALE,AYVACIK,BUYUKHUSUN,88682-458,T_A,2721,UYGUN,HISSELI TAPU,EVET,HAYIR,,919,,,
335000,KOCAELI,KARAMURSEL,KIZDERBENT,118138-103,TARLA,16800,,MUSTAKIL PARSEL,,HAYIR,KARAMURSEL,18,,334,
325000,BALIKESIR,HAVRAN,KOCADAG,119494-6,TARLA,2500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,HAVRAN,,126,20,
450000,SAKARYA,KOCAALI,ALANDERE,91736-109,I_K,1600,,,,HAYIR,KCCAALI,,,,
330000,TEKIRDAG,CORLU,TURKGUCU,55789-492,BAG,3100,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CORLU,,,,500.0
5950000,ANKARA,GOLBASI,KARAALI MERKEZ,119654-16,TARLA,250000,,,,HAYIR,,,,,
350000,ELAZIG,MERKEZ,SAHINKAYA,83852-170,I_K,760,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ELAZIG,360,118,1,
250000,TEKIRDAG,SULEYMANPASA,KOSEILYAS,23567-1186,TARLA,1000,BILINMIYOR,HISSELI TAPU,HAYIR,HAYIR,S.PASA,1,0,1,
6280000,ANKARA,ETIMESGUT,ERYAMAN,55352-6216,I_T,2500,,KAT MULKIYETI,,HAYIR,,,,,
60000,ANTALYA,ELMALI,GOLOVA,0-35035628,TARLA,1150,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,ELMALI,,,8266,
3025000,HATAY,ARSUZ,AKCALI,9435-2291,TARLA,31000,UYGUN,HISSELI TAPU,HAYIR,HAYIR,ARSUZ,1800,1474,1,45000.0
345000,IZMIR,TORBALI,DIRMIL,102452-34,ZEYTINLIK,1918,,MUSTAKIL PARSEL,EVET,EVET,TORBALI,,138,1,
